FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,WorldSizeX,WorldSizeY,WorldSizeZ,CameX,CamY,CamZ,CamPitch,CamYaw,CamRoll
305,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,151,0,918,719,767,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-506.475,-453.991,110.000,-0.311,42.420,-0.041
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,974,371,1208,719,234,348,-452.135,-205.533,51.679,53.733,42.717,103.357,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1187,602,1279,719,92,117,-502.841,-267.855,25.441,31.469,34.459,50.900,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,906,601,1137,719,231,118,-451.286,-266.381,16.701,41.178,44.003,33.401,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,630,0,1174,719,544,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,504,283,732,719,228,436,-333.315,-301.967,65.431,35.569,77.215,130.901,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1004,362,1115,541,111,179,-387.470,15.503,52.212,52.235,31.628,104.424,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,971,227,1019,282,48,55,-347.559,21.355,177.198,29.327,2.099,34.114,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1102,378,1279,617,177,239,-469.525,-9.054,47.477,90.994,80.798,94.953,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,685,186,719,186,34,-380.971,-450.241,50.116,21.813,21.813,4.653,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,260,659,554,719,294,60,-379.268,-400.905,16.701,41.178,44.003,33.401,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,660,343,719,343,59,-386.131,-451.758,23.894,54.913,54.894,47.789,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,389,239,568,719,179,480,-332.729,-359.734,69.863,38.182,38.261,139.088,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,473,415,719,415,246,-322.637,-429.052,36.951,18.070,100.152,73.777,-506.930,-453.500,110.000,-0.559,42.466,-0.046
306,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,145,0,917,719,772,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-506.930,-453.500,110.000,-0.559,42.466,-0.046
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,969,368,1203,719,234,351,-452.135,-205.533,51.679,53.733,42.717,103.357,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1180,599,1279,719,99,120,-502.841,-267.855,25.441,31.469,34.459,50.900,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,901,597,1132,719,231,122,-451.286,-266.381,16.701,41.178,44.003,33.401,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,625,0,1169,719,544,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,501,280,729,716,228,436,-333.315,-301.967,65.431,35.569,77.215,130.901,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1001,359,1112,538,111,179,-387.470,15.503,52.212,52.235,31.628,104.424,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,969,224,1017,279,48,55,-347.559,21.355,177.198,29.327,2.099,34.114,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1098,376,1279,613,181,237,-469.525,-9.054,47.477,90.994,80.798,94.953,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,681,181,719,181,38,-380.971,-450.241,50.116,21.813,21.813,4.653,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,255,655,550,719,295,64,-379.268,-400.905,16.701,41.178,44.003,33.401,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,657,338,719,338,62,-386.131,-451.758,23.894,54.913,54.894,47.789,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,385,236,564,719,179,483,-332.729,-359.734,69.863,38.182,38.261,139.088,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,470,411,719,411,249,-322.637,-429.052,36.951,18.070,100.152,73.777,-507.415,-452.975,110.000,-0.818,42.581,-0.051
307,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,138,0,915,719,777,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-507.415,-452.975,110.000,-0.818,42.581,-0.051
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,972,366,1209,719,237,353,-452.135,-205.533,51.679,53.733,42.717,103.357,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1182,597,1279,719,97,122,-502.841,-267.855,25.441,31.469,34.459,50.900,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,903,595,1135,719,232,124,-451.286,-266.381,16.701,41.178,44.003,33.401,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,626,0,1173,719,547,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,503,278,732,712,229,434,-333.315,-301.967,65.431,35.569,77.215,130.901,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1005,356,1118,536,113,180,-387.470,15.503,52.212,52.235,31.628,104.424,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,974,221,1022,276,48,55,-347.559,21.355,177.198,29.327,2.099,34.114,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1103,373,1279,612,176,239,-469.525,-9.054,47.477,90.994,80.798,94.953,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,676,184,719,184,43,-380.971,-450.241,50.116,21.813,21.813,4.653,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,259,652,551,719,292,67,-379.268,-400.905,16.701,41.178,44.003,33.401,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,652,340,719,340,67,-386.131,-451.758,23.894,54.913,54.894,47.789,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,388,233,567,719,179,486,-332.729,-359.734,69.863,38.182,38.261,139.088,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,467,415,719,415,252,-322.637,-429.052,36.951,18.070,100.152,73.777,-507.860,-452.490,110.000,-1.048,42.180,-0.055
308,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,141,0,920,719,779,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-507.860,-452.490,110.000,-1.048,42.180,-0.055
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,972,363,1210,719,238,356,-452.135,-205.533,51.679,53.733,42.717,103.357,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1180,595,1279,719,99,124,-502.841,-267.855,25.441,31.469,34.459,50.900,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,901,593,1134,719,233,126,-451.286,-266.381,16.701,41.178,44.003,33.401,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,624,0,1173,719,549,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,503,275,731,709,228,434,-333.315,-301.967,65.431,35.569,77.215,130.901,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,1006,354,1119,534,113,180,-387.470,15.503,52.212,52.235,31.628,104.424,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,975,218,1024,274,49,56,-347.559,21.355,177.198,29.327,2.099,34.114,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1103,371,1279,610,176,239,-469.525,-9.054,47.477,90.994,80.798,94.953,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,673,183,719,183,46,-380.971,-450.241,50.116,21.813,21.813,4.653,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,259,648,550,719,291,71,-379.268,-400.905,16.701,41.178,44.003,33.401,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,649,338,719,338,70,-386.131,-451.758,23.894,54.913,54.894,47.789,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,387,231,566,719,179,488,-332.729,-359.734,69.863,38.182,38.261,139.088,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,464,414,719,414,255,-322.637,-429.052,36.951,18.070,100.152,73.777,-508.297,-452.005,110.000,-1.266,42.046,-0.059
309,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,139,0,921,719,782,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-508.297,-452.005,110.000,-1.266,42.046,-0.059
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,961,361,1196,719,235,358,-452.135,-205.533,51.679,53.733,42.717,103.357,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1164,590,1279,719,115,129,-502.841,-267.855,25.441,31.469,34.459,50.900,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,891,589,1121,719,230,130,-451.286,-266.381,16.701,41.178,44.003,33.401,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,614,0,1159,719,545,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,494,273,723,706,229,433,-333.315,-301.967,65.431,35.569,77.215,130.901,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,996,351,1109,530,113,179,-387.470,15.503,52.212,52.235,31.628,104.424,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,966,216,1014,272,48,56,-347.559,21.355,177.198,29.327,2.099,34.114,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1092,368,1279,604,187,236,-469.525,-9.054,47.477,90.994,80.798,94.953,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,672,170,719,170,47,-380.971,-450.241,50.116,21.813,21.813,4.653,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,248,646,540,719,292,73,-379.268,-400.905,16.701,41.178,44.003,33.401,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,648,327,719,327,71,-386.131,-451.758,23.894,54.913,54.894,47.789,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,377,228,557,719,180,491,-332.729,-359.734,69.863,38.182,38.261,139.088,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,462,405,719,405,257,-322.637,-429.052,36.951,18.070,100.152,73.777,-508.783,-451.469,110.000,-1.493,42.608,-0.064
310,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,123,0,913,719,790,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-508.783,-451.469,110.000,-1.493,42.608,-0.064
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,943,358,1173,719,230,361,-452.135,-205.533,51.679,53.733,42.717,103.357,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1139,584,1279,719,140,135,-502.841,-267.855,25.441,31.469,34.459,50.900,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,874,584,1099,719,225,135,-451.286,-266.381,16.701,41.178,44.003,33.401,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,598,0,1136,719,538,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,479,270,709,704,230,434,-333.315,-301.967,65.431,35.569,77.215,130.901,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,979,349,1089,525,110,176,-387.470,15.503,52.212,52.235,31.628,104.424,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,925,394,960,408,35,14,-334.368,7.033,68.558,18.959,12.833,7.018,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,950,215,997,270,47,55,-347.559,21.355,177.198,29.327,2.099,34.114,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1072,366,1279,596,207,230,-469.525,-9.054,47.477,90.994,80.798,94.953,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,674,147,719,147,45,-380.971,-450.241,50.116,21.813,21.813,4.653,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,228,645,525,719,297,74,-379.268,-400.905,16.701,41.178,44.003,33.401,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,649,308,719,308,70,-386.131,-451.758,23.894,54.913,54.894,47.789,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Coatrack_001V,StaticMesh_SM_Bedroom_Coatrack_001V,360,225,543,719,183,494,-332.729,-359.734,69.863,38.182,38.261,139.088,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_001V,StaticMesh_SM_TargetActor_Heater_001V,0,461,389,719,389,258,-322.637,-429.052,36.951,18.070,100.152,73.777,-509.219,-450.999,110.000,-1.681,43.730,-0.068
311,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Window_003V,StaticMesh_SM_General_Window_003V,97,0,898,719,801,719,-303.592,-234.164,150.000,29.858,400.000,300.000,-509.219,-450.999,110.000,-1.681,43.730,-0.068
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Heater_002V,StaticMesh_SM_TargetActor_Heater_002V,921,356,1143,719,222,363,-452.135,-205.533,51.679,53.733,42.717,103.357,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Backpack_001V,StaticMesh_SM_Bedroom_Backpack_001V,1109,576,1279,719,170,143,-502.841,-267.855,25.441,31.469,34.459,50.900,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,852,579,1071,719,219,140,-451.286,-266.381,16.701,41.178,44.003,33.401,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Plant_002V,StaticMesh_SM_TargetActor_Plant_002V,577,0,1106,719,529,719,-453.044,-339.943,74.248,67.017,71.473,148.496,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Shoesrack_001V,StaticMesh_SM_TargetActor_Shoesrack_001V,459,268,690,703,231,435,-333.315,-301.967,65.431,35.569,77.215,130.901,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Suitcase_001V,StaticMesh_SM_Bedroom_Suitcase_001V,957,347,1063,519,106,172,-387.470,15.503,52.212,52.235,31.628,104.424,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Alarmclock_001V,StaticMesh_SM_Bedroom_Alarmclock_001V,904,392,939,405,35,13,-334.368,7.033,68.558,18.959,12.833,7.018,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_General_Painting_011V,StaticMesh_SM_General_Painting_011V,928,215,975,269,47,54,-347.559,21.355,177.198,29.327,2.099,34.114,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Bed_001V,StaticMesh_SM_Bedroom_Bed_001V,1225,285,1279,719,54,434,-609.613,-53.833,58.289,220.114,170.375,116.578,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Couch_001V,StaticMesh_SM_Bedroom_Couch_001V,1047,363,1279,587,232,224,-469.525,-9.054,47.477,90.994,80.798,94.953,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_Bowl_001V,StaticMesh_SM_TargetActor_Bowl_001V,0,679,117,719,117,40,-380.971,-450.241,50.116,21.813,21.813,4.653,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_TargetActor_NightStand_002V,StaticMesh_SM_TargetActor_NightStand_002V,202,646,505,719,303,73,-379.268,-400.905,16.701,41.178,44.003,33.401,-509.728,-450.476,110.000,-1.877,45.209,-0.071
312,BP_pipeline_C_UAID_18C04D8F75B69C7302_2034457391_SM_Bedroom_Sidetable_006V,StaticMesh_SM_Bedroom_Sidetable_006V,0,652,284,719,284,67,-386.131,-451.758,23.894,54.913,54.894,47.789,-509.728,-450.476,110.000,-1.877,45.209,-0.071
